1	237806719	237947316	RYR2	49/105	5033	-5.767	0.275513272	99.941206037	99.881251284
15	28096614	28344504	OCA2	21/24	2429	-5.760	0.276035627	99.680666943	99.766623369
4	79343145	79387384	FRAS1	35/74	2400	-5.760	0.276093666	99.671728868	99.687776776
Y	14952536	14955065	USP9Y	37/46	435	-5.757	0.276354844	96.597669368	0.012449462
1	57333370	57383894	C8A	3/11	2104	-5.753	0.276470923	99.378078267	99.571465717
21	46907421	46924399	COL18A1	17/41	921	-5.753	0.276499943	97.860636832	97.881618093
9	123171583	123220734	CDK5RAP2	29/38	2068	-5.747	0.276906219	99.604199967	99.722774564
18	31187608	31331156	ASXL3	3/12	11250	-5.746	0.276935238	99.983603855	99.980324626
17	77753213	77759691	CBX2	4/5	2283	-5.745	0.277022298	99.142670256	99.247199306
19	36590516	36594598	WDR62	23/32	1141	-5.744	0.277080337	98.701425333	99.068089562
16	57973488	57994398	CNGB1	15/33	655	-5.741	0.277283475	97.625228821	97.617306436
2	11907976	11965013	LPIN1	5/22	2616	-5.740	0.277341515	99.730900087	99.806438432
12	32975561	33031422	PKP2	8/14	1426	-5.737	0.277486613	99.188028086	99.420214908
2	179527094	179529598	TTN	173/363	923	-5.735	0.277602692	97.878861220	98.027297114
9	14784628	14869067	FREM1	24/38	4296	-5.727	0.278037988	99.929569127	99.899969007
8	74888682	74895018	TMEM70	2/3	1782	-5.725	0.278125047	98.691065291	98.790399811
17	73825052	73831073	UNC13D	30/32	1058	-5.719	0.278473284	98.226604588	97.376297617
8	145108295	145112125	OPLAH	19/28	1177	-5.714	0.278676422	98.613495565	98.052573295
X	149613839	149681395	MAMLD1	3/5	2996	-5.711	0.278879560	99.513368227	99.658960188
13	32950910	32973805	BRCA2	22/28	2029	-5.705	0.279285836	99.323521184	99.523989446
12	7096350	7178336	C1S	6/15	3091	-5.704	0.279314856	99.658147636	99.767610040
9	96209970	96215874	FAM120AOS	2/3	1579	-5.702	0.279517994	97.788319677	97.890904406
22	17584453	17590100	IL17RA	9/13	1165	-5.691	0.280156428	98.653339648	98.810017145
12	80704505	80752512	OTOGL	30/58	2757	-5.687	0.280359566	99.706146262	99.599963087
19	13370509	13409997	CACNA1A	26/47	1816	-5.686	0.280417605	99.172270376	98.940170613
17	80049538	80053215	FASN	8/43	798	-5.686	0.280475645	97.999815435	97.660894063
2	1417232	1480890	TPO	2/17	951	-5.683	0.280620744	98.409922192	98.844666697
4	79328993	79428670	FRAS1	32/74	5138	-5.683	0.280649763	99.963667304	99.962419456
13	110819569	110844600	COL4A1	43/52	2409	-5.682	0.280823882	99.716071008	99.792479944
15	86823013	87572283	AGBL1	16/24	1342	-5.681	0.280852901	98.785466457	98.785292339
7	73455568	73474473	ELN	6/33	1381	-5.680	0.280910941	99.146616938	99.393342643
X	149531685	149681395	MAMLD1	2/5	3229	-5.677	0.281114079	99.563775489	99.690446590
18	28908305	28925995	DSG1	5/15	1575	-5.676	0.281143099	99.323318046	99.527442793
5	180030387	180076624	FLT4	29/30	4005	-5.676	0.281172118	99.912215331	99.918454572
6	32006041	32007544	CYP21A2	3/10	834	-5.675	0.281230158	97.256446152	96.341512253
9	77365637	77386707	TRPM6	29/39	1558	-5.673	0.281317217	99.301205015	99.493576774
8	1877605	1906799	ARHGEF10	26/29	2335	-5.673	0.281346237	98.645272164	98.951285168
4	170354809	170533780	NEK1	28/36	3380	-5.670	0.281491335	99.682117929	99.485364192
11	117268023	117283984	CEP164	28/33	1995	-5.667	0.281752513	98.515553992	98.810191263
13	110831762	110864805	COL4A1	29/52	1879	-5.663	0.281955651	99.513571365	99.653011145
X	50341533	50557044	SHROOM4	7/9	3978	-5.662	0.282100750	99.921762821	99.914304751
1	207500175	207533846	CD55	6/11	1505	-5.659	0.282216828	97.829585726	98.379074224
1	207697330	207737362	CR1	6/47	2896	-5.656	0.282332907	96.955424541	96.770597911
13	113819431	113826694	PROZ	8/9	911	-5.654	0.282448986	98.027993588	98.515786150
19	13396019	13411385	CACNA1A	20/47	1301	-5.652	0.282594085	98.558677304	98.406294727
8	1814767	1882081	ARHGEF10	7/29	2595	-5.651	0.282681144	99.742362879	99.827216556
15	74632092	74660081	CYP11A1	5/9	1153	-5.650	0.282826243	98.734856056	99.098037918
11	76915273	76925801	MYO7A	40/49	1240	-5.649	0.283000361	98.492251153	97.110273795
2	170083089	170177359	LRP2	31/79	5153	-5.645	0.283261539	99.968774776	99.977683831
7	75613146	75615763	POR	11/16	976	-5.644	0.283290558	98.150485848	97.347045734
6	76631875	76720901	IMPG1	16/17	1487	-5.641	0.283522716	99.242323992	99.455386816
17	8136342	8141763	CTC1	10/23	1454	-5.639	0.283725854	99.100446556	99.252190699
17	48699119	48704626	CACNA1G	36/38	1628	-5.639	0.283754874	98.889124916	98.676120132
10	43596166	43609997	RET	3/20	1626	-5.639	0.283812913	99.275725696	99.353672678
3	133483742	133497850	TF	12/17	1169	-5.638	0.283987032	98.367176137	98.827051724
10	26417458	26501456	MYO3A	21/35	3178	-5.635	0.284132130	99.788823459	99.845905259
18	67725059	67801732	RTTN	36/49	2034	-5.634	0.284219189	99.565777851	99.634438521
19	11553315	11561783	PRKCSH	8/18	1355	-5.634	0.284248209	98.534765051	98.655893384
1	223168300	223179337	DISP1	8/8	3637	-5.633	0.284277229	99.911373759	99.938362103
4	145035906	145061904	GYPA	5/7	493	-5.631	0.284451347	97.256591250	97.839858709
8	48732061	48746783	PRKDC	67/87	1230	-5.626	0.284683505	98.839820403	98.829489381
3	186450458	186461408	KNG1	8/10	2302	-5.625	0.284828604	98.741907850	99.060892670
2	136570517	136594750	LCT	6/17	1734	-5.623	0.284944683	99.433273785	99.600514462
21	46925872	46933098	COL18A1	37/41	1604	-5.621	0.285176840	97.517188383	97.086332522
10	28196700	28287977	ARMC4	16/20	2611	-5.620	0.285205860	99.725705557	99.795904272
7	73467630	73483365	ELN	19/33	1439	-5.620	0.285234880	98.793621000	99.125403519
6	148835583	148871905	SASH1	10/20	5114	-5.618	0.285438018	99.828725581	99.862098265
15	86940766	87572283	AGBL1	18/24	1015	-5.617	0.285583117	98.216708861	98.215635132
3	14209874	14220283	XPC	3/16	637	-5.615	0.285699195	97.669019586	98.063629810
X	110968274	111003279	ALG13	16/27	1765	-5.615	0.285728215	99.263769569	99.051925575
19	41129983	41135725	LTBP4	31/34	1121	-5.615	0.285786255	97.928978285	97.277224275
X	47696300	47781610	ZNF81	3/6	7939	-5.613	0.285989393	99.572771604	99.594739536
18	59749912	59814287	PIGN	27/31	1868	-5.612	0.286134491	98.922410541	98.376984804
15	28117067	28344504	OCA2	19/24	2256	-5.612	0.286163511	99.617258843	99.715345515
6	137524821	137540561	IFNGR1	4/7	649	-5.607	0.286482728	97.770211368	98.237893261
4	1349028	1381732	UVSSA	8/14	2950	-5.606	0.286598807	98.635318399	98.900036333
19	11224436	11242839	LDLR	11/18	1855	-5.605	0.286627827	98.884046464	99.174533914
18	59739914	59815539	PIGN	29/31	2105	-5.605	0.286685866	99.071542909	98.547940006
19	45409915	45412650	APOE	3/4	1066	-5.601	0.286889004	97.638577894	97.683935725
1	152278099	152278548	FLG	3/3	450	-5.599	0.286976063	96.615458459	96.814156518
21	34793989	34809828	IFNGR2	4/7	1169	-5.597	0.287179201	97.992995799	98.537318786
16	16272818	16317321	ABCC6	17/31	2299	-5.596	0.287353320	99.460349189	99.572220230
10	70179644	70227948	DNA2	17/21	2346	-5.595	0.287469399	99.599034456	99.320125876
8	74891093	74895018	TMEM70	3/3	1634	-5.594	0.287498418	98.515002618	98.620547358
13	25473706	25497018	CENPJ	8/17	3036	-5.593	0.287585478	99.829131858	99.882150896
4	104059604	104065762	CENPE	38/49	1343	-5.593	0.287614497	99.104132061	99.352511889
7	91570456	91739987	AKAP9	2/50	12245	-5.591	0.287759596	99.997910580	99.998374895
8	143994862	143999110	CYP11B2	5/9	819	-5.582	0.288252931	98.328521863	98.766748734
12	1902911	1984438	CACNA2D4	37/38	1561	-5.582	0.288281951	99.043625933	98.889240995
7	21789973	21941457	DNAH11	56/83	5234	-5.580	0.288398030	99.947735475	99.926870292
6	160477543	160490938	IGF2R	21/48	1521	-5.578	0.288630188	99.281123365	99.498974443
19	17986902	18005062	SLC5A5	6/15	1634	-5.576	0.288775286	98.777718191	98.906217534
19	8367860	8373239	CD320	3/5	575	-5.573	0.288891365	96.955395521	96.535625195
1	65886334	66107242	LEPR	3/20	8247	-5.572	0.288949405	99.914072593	99.932413060
19	50906846	50921271	POLD1	11/27	2175	-5.571	0.289036464	99.402861113	99.346272648
3	45965256	46037307	FYCO1	16/18	4475	-5.568	0.289384701	99.946864883	99.962361416
5	73981353	74017113	HEXB	2/14	1530	-5.559	0.290110194	99.234111410	99.436727132
2	136567552	136594720	LCT	7/17	2353	-5.555	0.290226273	99.706523518	99.799212521
19	11533516	11545730	CCDC151	8/13	1031	-5.553	0.290342352	98.663873808	98.931696853
3	33055800	33138722	GLB1	14/16	1641	-5.552	0.290371371	99.233385917	99.301030897
10	6061892	6104288	IL2RA	4/8	774	-5.545	0.290661568	97.969605901	98.515524973
6	160506153	160527583	IGF2R	42/48	2756	-5.542	0.290748628	99.061850321	99.287652803
7	91632529	91739987	AKAP9	9/50	8983	-5.542	0.290777647	99.993905858	99.994805469
2	241689956	241759725	KIF1A	27/50	3141	-5.541	0.290806667	99.719785533	99.615285502
X	7194124	7272851	STS	7/10	5352	-5.534	0.291270983	98.359166693	98.743126678
18	59757800	59854257	PIGN	23/31	2631	-5.534	0.291329022	99.396128536	99.137911021
1	6008307	6052531	NPHP4	7/30	1088	-5.531	0.291677259	97.889569498	97.634689251
9	123725989	123812554	C5	33/41	4311	-5.528	0.291851377	99.941728392	99.954932367
4	24797084	24802464	SOD3	2/2	1528	-5.523	0.292141574	97.113291847	96.470533951
4	5642557	5710294	EVC2	9/22	1217	-5.523	0.292170594	98.554469444	98.967129938
16	2358617	2390736	ABCA3	10/33	1830	-5.523	0.292199614	99.064375037	99.211621123
5	147449997	147493929	SPINK5	4/34	1718	-5.518	0.292460791	99.401961501	99.523844347
4	110667656	110723335	CFI	10/13	1369	-5.517	0.292489811	98.960194223	99.259909946
1	207790123	207812754	CR1	42/47	612	-5.514	0.292663930	97.655612473	97.796096963
19	11227665	11242839	LDLR	13/18	1601	-5.510	0.292925107	98.484764064	98.854301246
6	31905230	31916183	CFB	6/30	1787	-5.509	0.293012166	99.409825847	99.418067449
14	94772541	94789731	SERPINA6	3/5	1049	-5.508	0.293099225	98.529251303	98.947918879
21	47402672	47419107	COL6A1	3/35	1518	-5.481	0.294637271	98.778617802	98.769215411
19	11547305	11560195	PRKCSH	4/18	1395	-5.479	0.294782369	99.049603997	99.133383944
19	49694028	49715093	TRPM4	17/25	1785	-5.478	0.294811389	98.802675154	98.914459136
3	164735847	164760955	SI	28/48	1548	-5.477	0.294927468	99.293427729	99.482055943
4	2829388	2836276	SH3BP2	8/13	1835	-5.474	0.295130606	98.727891322	98.768402859
2	227872996	227922176	COL4A4	46/48	2042	-5.474	0.295159626	99.574338669	99.651124863
2	241686726	241759603	KIF1A	28/50	3143	-5.472	0.295217665	99.752461743	99.659047248
11	64557888	64568377	MAP4K2	27/32	1502	-5.471	0.295304725	99.089186902	98.816256386
21	34638797	34669539	IL10RB	2/7	1835	-5.469	0.295449823	98.686654293	99.017798378
16	2367763	2390736	ABCA3	8/33	1585	-5.469	0.295478843	98.744490605	98.920640338
16	55850873	55867070	CES1	7/14	1018	-5.468	0.295565902	98.560766724	98.870755430
1	200573081	200587433	KIF14	8/30	1338	-5.465	0.295681981	99.106540698	99.368385679
1	22962998	22966077	C1QA	2/3	1122	-5.464	0.295740020	98.207915885	98.291521713
5	149453050	149492935	CSF1R	6/22	1194	-5.464	0.295827080	98.554875720	98.906797929
9	103035320	103063282	INVS	13/17	1784	-5.463	0.295914139	99.262057406	99.469171185
18	6997879	7015740	LAMA1	32/63	1573	-5.461	0.296059237	99.299260693	99.455415835
7	2581815	2595168	BRAT1	6/14	1024	-5.459	0.296233356	98.353188629	98.510301422
15	58702767	58861072	LIPC	3/11	2172	-5.459	0.296262375	99.313103102	99.463193122
5	147466094	147499664	SPINK5	6/34	2018	-5.457	0.296349435	99.565661772	99.649877014
21	34640812	34669539	IL10RB	3/7	1698	-5.456	0.296407474	98.495733520	98.863500499
13	110804843	110835548	COL4A1	50/52	2818	-5.455	0.296494533	99.808063537	99.851709204
16	87637024	87731762	JPH3	2/5	3476	-5.450	0.296639632	99.226943538	98.734827037
6	148848706	148871303	SASH1	13/20	3960	-5.449	0.296697671	99.710644319	99.780378719
16	2335641	2347356	ABCA3	22/33	1055	-5.447	0.296726691	98.432412479	98.356177661
5	37164422	37170304	C5orf42	36/52	1245	-5.447	0.296755711	99.007119119	99.297200293
19	36330506	36340260	NPHS1	20/29	2116	-5.443	0.297103947	99.578778687	99.590009321
6	76633404	76782395	IMPG1	15/17	2468	-5.441	0.297249046	99.697962699	99.790303465
12	1906686	1995506	CACNA2D4	34/38	2163	-5.439	0.297336105	99.526427103	99.453384454
17	80047584	80049379	FASN	11/43	682	-5.438	0.297394145	97.829498667	97.823143347
4	183652278	183722039	TENM3	17/28	5695	-5.438	0.297423164	99.958966108	99.948867244
1	150480752	150484983	ECM1	2/10	1261	-5.435	0.297568263	99.023108988	99.304687382
2	234227432	234255701	SAG	5/16	1202	-5.431	0.297916500	98.658737317	98.600436689
X	2670361	2732589	XG	2/11	721	-5.431	0.298003559	97.551837935	97.860114477
10	16943449	16981127	CUBN	51/67	2519	-5.428	0.298293756	99.752839000	99.832846382
8	133923775	133978922	TG	20/48	1522	-5.428	0.298351796	99.282342194	99.496594825
2	238263573	238280475	COL6A3	23/44	2427	-5.428	0.298409835	99.727998115	99.813838462
10	120907364	120925179	SFXN4	11/14	772	-5.427	0.298438855	98.222715944	98.662277723
2	26654865	26679579	DRC1	8/17	1549	-5.425	0.298525914	99.175955881	99.417777252
15	28397963	28520150	HERC2	69/93	10281	-5.423	0.298671013	99.996343515	99.996169396
7	73469098	73483494	ELN	20/33	1505	-5.422	0.298787092	98.698146104	99.043683973
1	215848950	216062216	USH2A	62/72	4551	-5.419	0.298903170	99.954758248	99.968049282
16	3651178	3658944	SLX4	4/15	947	-5.417	0.298990230	98.578410717	98.979260183
1	2161165	2241558	SKI	2/7	4588	-5.414	0.299280427	98.006606050	97.478911366
10	70209983	70231879	DNA2	5/21	1004	-5.414	0.299309447	98.440828200	98.438071326
13	32969064	32973805	BRCA2	26/28	1266	-5.412	0.299483565	98.328115587	98.775483672
3	38936451	38968395	SCN11A	14/26	1904	-5.412	0.299541604	99.530257707	99.669813566
15	31222863	31235311	FAN1	14/15	1698	-5.406	0.299802782	98.091488747	98.308411193
16	89258839	89261900	CDH15	12/14	944	-5.400	0.300209058	97.807356616	98.017285309
6	161127554	161152199	PLG	3/19	1218	-5.399	0.300296117	98.974007612	99.274390789
4	3516654	3534286	LRPAP1	6/8	989	-5.398	0.300383176	97.965833336	97.904485637
7	142641827	142659436	KEL	11/19	1470	-5.395	0.300499255	99.139971421	99.379761411
8	15967718	16050224	MSR1	9/10	1363	-5.395	0.300528275	99.004217146	99.289335947
1	228353851	228369958	IBA57	2/3	7484	-5.394	0.300673374	98.184496966	98.487753096
3	111286450	111371088	CD96	4/15	3707	-5.394	0.300702393	99.091624559	99.358693091
15	45406947	45410333	DUOXA2	2/6	1051	-5.387	0.300963571	98.643327843	98.867592280
4	79205698	79297004	FRAS1	14/74	1882	-5.385	0.301079650	99.478805734	99.525295334
22	50661010	50682156	TUBGCP6	13/25	1563	-5.383	0.301195729	99.177580985	99.037589831
22	50668004	50682993	TUBGCP6	3/25	1227	-5.379	0.301427887	98.881695866	99.136866311
17	29298446	29326929	RNF135	2/5	1669	-5.377	0.301631025	98.633112900	99.014838366
1	1147516	1149512	TNFRSF4	4/7	449	-5.376	0.301718084	96.956469251	96.793378395
18	59763171	59854257	PIGN	22/31	2528	-5.374	0.301921222	99.323143927	99.026446256
X	5811608	6146904	NLGN4X	5/6	2334	-5.374	0.301979261	99.413656451	99.510698412
14	92461853	92480594	TRIP11	13/21	3756	-5.372	0.302153380	99.919383203	99.942569964
4	102791796	102995896	BANK1	6/17	2213	-5.371	0.302269459	99.235678475	99.449118555
12	88500873	88524186	CEP290	23/54	1974	-5.371	0.302298478	98.681982117	96.823849107
6	26087735	26096819	HFE	2/6	3351	-5.370	0.302443577	98.721884239	99.082106089
3	111264248	111371088	CD96	3/15	3790	-5.365	0.302965932	99.176681374	99.418792942
12	14809546	14849519	GUCY2C	11/27	1518	-5.365	0.302994952	99.200506568	99.432693390
12	1955847	2028002	CACNA2D4	23/38	2641	-5.364	0.303052991	99.626661234	99.597612489
12	111057760	111086933	TCTN1	3/15	1540	-5.363	0.303140050	99.174708033	99.300218344
17	39722095	39726200	KRT9	7/8	1435	-5.363	0.303169070	98.524027752	98.758739290
17	43531628	43568110	PLEKHM1	6/12	1730	-5.360	0.303401228	99.307299157	99.375089236
2	202131510	202152434	CASP8	3/9	2264	-5.360	0.303459267	98.942724349	99.243833018
5	37165765	37174003	C5orf42	35/52	1389	-5.360	0.303517307	99.161504058	99.406662697
20	21689332	21695421	PAX1	4/5	535	-5.357	0.303662405	97.134737424	96.901680010
5	37170432	37213820	C5orf42	32/52	3430	-5.357	0.303691425	99.828754601	99.880932067
5	7878430	7901237	MTRR	6/15	2399	-5.348	0.304126721	99.154336185	99.400858752
10	97599561	97627459	ENTPD1	4/10	2602	-5.345	0.304329859	99.102419897	99.363510365
12	64020305	64062357	DPY19L2	5/22	995	-5.345	0.304358879	98.327448133	98.639584298
21	45707462	45713686	AIRE	5/14	775	-5.343	0.304649076	97.948044245	98.069114539
3	15643399	15687329	BTD	2/4	1928	-5.343	0.304736135	99.370533139	99.547872680
4	110773125	110793471	LRIT3	3/4	2987	-5.342	0.304852214	99.259793867	99.470157856
10	135341074	135350684	CYP2E1	4/11	917	-5.342	0.304910254	98.520371267	98.923281133
4	110769357	110793223	LRIT3	2/4	3322	-5.341	0.304939273	99.259793867	99.470157856
2	11905850	11945248	LPIN1	4/22	2048	-5.340	0.304968293	99.536438908	99.650573488
11	118175674	118186890	CD3E	3/9	1258	-5.339	0.305026332	97.994707963	98.453887076
2	128179019	128186822	PROC	4/9	1462	-5.339	0.305055352	98.733347031	98.991506507
18	31263510	31331156	ASXL3	9/12	10492	-5.339	0.305142411	99.978264226	99.978090107
21	46927505	46933329	COL18A1	38/41	1795	-5.337	0.305316530	97.396553385	96.903653351
1	197062387	197070118	ASPM	20/28	830	-5.336	0.305374569	98.339491319	98.732128202
13	113795354	113803843	F10	6/8	991	-5.334	0.305490648	98.646432953	99.015505820
11	117278677	117282966	CEP164	29/33	933	-5.334	0.305519668	98.455541200	98.791357461
4	5800493	5815247	EVC	16/24	3191	-5.332	0.305809865	98.175181634	98.584737017
2	241697903	241727546	KIF1A	25/50	2194	-5.331	0.305954964	99.555127611	99.409013295
11	57364990	57367828	SERPING1	2/8	758	-5.328	0.306071043	97.491331808	98.124861431
2	26667810	26679579	DRC1	11/17	1035	-5.326	0.306216141	98.478060507	98.894203368
13	111118391	111137362	COL4A2	27/48	1001	-5.325	0.306419279	98.166446697	98.231044606
3	128628989	128631877	ACAD9	17/18	607	-5.324	0.306506338	97.517507600	97.929674759
13	103520606	103528345	ERCC5	13/15	980	-5.322	0.306564378	98.548114124	98.929868610
19	45989369	46000319	RTN2	9/11	1745	-5.321	0.306622417	99.211737202	99.232718463
20	58441643	58452579	SYCP2	39/45	1124	-5.321	0.306709477	98.837847061	99.144005163
9	130578328	130588012	ENG	13/15	1105	-5.319	0.306767516	98.800121419	99.098966550
10	97583115	97637023	ENTPD1	3/10	12287	-5.314	0.307144772	99.220936455	99.448770318
1	17314964	17322619	ATP13A2	23/29	1231	-5.310	0.307609088	98.831056446	98.770869535
19	50818764	50832634	KCNC3	4/5	3181	-5.309	0.307667127	99.106830895	99.191858690
8	22888352	22926692	TNFRSF10B	2/9	571	-5.308	0.307812226	97.147331984	97.539040236
4	102816518	102995896	BANK1	7/17	2150	-5.304	0.308015364	99.178770794	99.404921513
10	28151549	28287977	ARMC4	17/20	2723	-5.302	0.308102423	99.754667242	99.816072981
8	145000034	145003393	PLEC	30/32	932	-5.299	0.308334581	98.167085131	97.404794987
15	86838638	87572283	AGBL1	17/24	1187	-5.299	0.308363601	98.541874883	98.522954022
10	28229733	28287977	ARMC4	12/20	1850	-5.297	0.308450660	99.382053970	99.516038041
1	2985830	3355185	PRDM16	2/17	8651	-5.296	0.308537719	99.901884309	99.894571338
7	1937999	2272878	MAD1L1	17/19	2410	-5.295	0.308653798	99.399901101	99.372738638
19	41351990	41356278	CYP2A6	5/9	796	-5.293	0.308798897	98.289867589	98.741849810
3	164739169	164780260	SI	26/48	2202	-5.290	0.309089094	99.653359381	99.749327613
11	64359421	64367295	SLC22A12	2/10	832	-5.289	0.309176153	98.311051988	98.645533342
3	164737546	164764711	SI	27/48	1475	-5.287	0.309321252	99.228713741	99.430749069
13	103525681	103528345	ERCC5	15/15	703	-5.286	0.309379291	97.977760443	98.470747537
16	89866042	89883054	FANCA	8/43	836	-5.286	0.309437331	98.141983069	98.637146641
8	43014186	43055688	HGSNAT	5/18	2407	-5.285	0.309553410	99.162780925	99.186141804
12	80696549	80752040	OTOGL	28/58	2856	-5.285	0.309582429	99.730232634	99.615198443
6	160494995	160524817	IGF2R	36/48	1894	-5.284	0.309640469	99.519027073	99.647207200
16	16253439	16281061	ABCC6	25/31	1861	-5.283	0.309756548	99.466472351	99.579504181
9	139259668	139268133	CARD9	10/13	1535	-5.283	0.309785567	99.045773393	99.021019567
1	169564100	169580821	SELP	12/17	1068	-5.283	0.309814587	98.770637378	99.120644284
19	36577710	36594724	WDR62	14/32	2248	-5.282	0.309988706	99.630607917	99.738416196
10	16877193	16916463	CUBN	63/67	1043	-5.282	0.310046745	98.721971298	99.060138157
2	11817821	11965013	LPIN1	2/22	2998	-5.278	0.310307923	99.798399968	99.852811953
12	2760899	2800122	CACNA1C	35/49	2151	-5.278	0.310336942	99.539573039	99.369981764
2	11853930	11965013	LPIN1	3/22	2915	-5.278	0.310365962	99.798399968	99.852811953
1	43914375	43917341	SZT2	70/71	1430	-5.277	0.310424001	98.811294013	99.015476800
16	50733854	50766988	NOD2	3/12	3863	-5.274	0.310598120	99.782148922	99.849561744
1	977536	980829	AGRN	8/36	1092	-5.273	0.310656159	98.721042667	98.866054234
11	59856289	59863315	MS4A2	2/7	877	-5.273	0.310685179	98.177503212	98.659114573
2	121742316	121746996	GLI2	13/14	1556	-5.272	0.310714199	98.614133999	98.481165618
9	137623971	137736311	COL5A1	10/66	6350	-5.272	0.310743218	99.923242827	99.927885983
17	48650203	48678165	CACNA1G	8/38	2747	-5.272	0.310830278	99.605447815	99.260432301
19	38924512	38987580	RYR1	2/106	6876	-5.271	0.310859297	99.984068171	99.984097191
9	130581109	130588798	ENG	10/15	808	-5.269	0.311120475	98.202663314	98.432557578
10	16958020	17026206	CUBN	45/67	2604	-5.268	0.311178514	99.772572413	99.844831529
17	61561896	61562596	ACE	13/25	701	-5.265	0.311265573	97.027161302	96.940334284
3	128629651	128631957	ACAD9	18/18	615	-5.264	0.311294593	97.287584317	97.715683304
8	1842736	1882091	ARHGEF10	14/29	1781	-5.264	0.311323613	99.464644108	99.624136518
17	42458427	42466873	ITGA2B	12/30	1257	-5.264	0.311410672	98.918783075	98.979492341
16	67197287	67199945	HSF4	3/15	1428	-5.262	0.311497731	97.866527836	97.149566503
9	137630652	137736686	COL5A1	12/66	6618	-5.260	0.311584790	99.916220053	99.921095367
1	161632950	161648444	FCGR2B	3/8	2123	-5.259	0.311816948	98.142476404	98.553598852
2	179530472	179537370	TTN	163/363	1087	-5.254	0.312078126	98.284034624	97.595280464
X	107415761	107434736	COL4A6	31/45	1946	-5.252	0.312252244	99.543751879	99.661688043
13	25459804	25497018	CENPJ	11/17	3503	-5.251	0.312310284	99.888303077	99.921588702
4	16026920	16085324	PROM1	5/28	779	-5.245	0.312774599	97.605756585	97.838407722
12	111052205	111086933	TCTN1	2/15	1663	-5.244	0.312803619	99.282400233	99.383533976
19	11354522	11373128	DOCK6	9/48	1081	-5.243	0.313006757	98.191751898	97.817339402
17	76114010	76120652	TMC6	15/20	1059	-5.240	0.313151856	98.645214125	98.750584747
2	217277136	217315667	SMARCAL1	3/18	2292	-5.232	0.313761270	99.581274384	99.706436459
16	84188383	84203817	DNAAF1	5/12	834	-5.231	0.313790290	98.369613794	98.809146553
7	1855851	2272878	MAD1L1	18/19	2588	-5.229	0.313877349	99.504546230	99.474452775
16	3646378	3656542	SLX4	7/15	1013	-5.228	0.313935388	98.654210240	98.966607583
2	202072896	202082702	CASP10	9/10	898	-5.227	0.313993428	98.109771174	98.604586510
2	234216466	234255468	SAG	2/16	1374	-5.226	0.314138526	98.755140844	98.664454203
20	58439439	58448941	SYCP2	44/45	1006	-5.226	0.314167546	98.632300347	98.912137558
X	110963384	110987948	ALG13	12/27	1450	-5.226	0.314196566	99.001170075	98.499331966
18	2940705	2951052	LPIN2	4/20	10348	-5.224	0.314341664	97.941340688	98.430845414
12	21033949	21069658	SLCO1B3	13/16	1099	-5.223	0.314370684	98.016617855	98.524085792
13	113824823	113826694	PROZ	9/9	810	-5.221	0.314399704	97.771546275	98.276344397
11	65310996	65325699	LTBP3	16/28	2663	-5.219	0.314544802	99.545870319	99.429443181
12	63963115	64041128	DPY19L2	20/22	1426	-5.215	0.314747940	98.878793894	99.048356149
16	48249247	48264397	ABCC11	6/29	779	-5.215	0.314776960	98.258410207	98.723538363
17	48697184	48704626	CACNA1G	35/38	1731	-5.215	0.314805980	99.015505820	98.801659464
17	78155442	78165258	CARD14	5/23	1028	-5.214	0.314835000	98.369410656	98.281422849
12	88448164	88465606	CEP290	50/54	1190	-5.207	0.315357355	98.431774045	97.065641458
15	28267709	28344504	OCA2	5/24	745	-5.205	0.315444414	97.824565314	98.292421325
7	91700306	91739987	AKAP9	29/50	5666	-5.205	0.315502453	99.968658697	99.975536372
6	148795338	148873186	SASH1	8/20	6643	-5.204	0.315531473	99.863259054	99.887055229
1	57395230	57431688	C8B	11/12	1701	-5.203	0.315618532	99.403934843	99.578691628
8	133984977	134147141	TG	35/48	2235	-5.202	0.315647552	99.651734277	99.760006872
12	63976300	64061838	DPY19L2	17/22	1293	-5.202	0.315676572	98.667269116	98.823685435
10	16992097	17110257	CUBN	33/67	2183	-5.201	0.315821670	99.652256632	99.760732365
16	75574067	75590136	TMEM231	5/6	907	-5.200	0.315879710	97.719339790	96.929974242
1	155161086	155162706	MUC1	2/8	515	-5.198	0.315995789	97.211349498	97.638200638
4	183635376	183724177	TENM3	14/28	8431	-5.198	0.316053828	99.971415571	99.965234369
16	48226623	48247354	ABCC11	18/29	1169	-5.198	0.316111868	98.859379698	99.077172736
4	183664571	183724177	TENM3	20/28	7155	-5.198	0.316140887	99.935837387	99.916481231
1	169576371	169599350	SELP	8/17	1381	-5.197	0.316227946	99.152827160	99.397202266
16	1256266	1259189	CACNA1H	13/35	761	-5.196	0.316373045	97.341125710	96.693057205
12	88474170	88502950	CEP290	37/54	2655	-5.187	0.317040499	99.517140791	98.786598227
19	50794293	50813273	MYH14	37/43	1230	-5.187	0.317069518	98.289142096	98.145987791
1	197061180	197070084	ASPM	21/28	1009	-5.184	0.317388735	98.659172613	98.981929997
3	123428737	123603149	MYLK	13/34	2103	-5.183	0.317446775	99.402048560	99.511336846
1	119962198	119965658	HSD3B2	4/4	1236	-5.180	0.317707952	98.433834446	98.845043953
16	1612113	1652539	IFT140	17/31	1886	-5.178	0.317998150	99.515544706	99.644218168
