13	113465038	113538487	ATP11A	6/30	5362	-5.946	0.264543816	99.881512462	99.917845158
16	29674579	29675428	SPN	2/2	473	-5.946	0.264572835	97.279458794	97.993953450
10	118389555	118404654	PNLIPRP2	9/14	781	-5.945	0.264601855	97.734313968	97.192109421
12	25673001	25706217	IFLTD1	6/10	1058	-5.945	0.264630875	98.385110327	98.775977007
19	41383897	41388051	CYP2A7	5/9	774	-5.943	0.264659895	98.198716632	98.615672045
17	60704761	60770958	MRC2	2/30	6018	-5.942	0.264688914	99.927885983	99.897763508
5	37177789	37186447	C5orf42	29/52	1711	-5.942	0.264717934	99.417516074	99.591692465
7	73631180	73644161	LAT2	5/14	1529	-5.942	0.264746954	97.831065732	98.202024880
5	1035583	1038592	NKD2	9/10	809	-5.941	0.264775974	97.546701444	97.394173768
10	16967768	17083147	CUBN	41/67	2391	-5.941	0.264804993	99.718392586	99.811545904
2	242155638	242164347	ANO7	20/25	1469	-5.940	0.264834013	97.893022845	98.028922219
4	164061499	164088073	NAF1	4/8	952	-5.939	0.264863033	98.125470845	98.167839644
14	94933712	94942584	SERPINA9	2/5	767	-5.939	0.264892052	98.185686775	98.598608446
22	17670914	17702879	CECR1	5/10	1166	-5.939	0.264921072	98.497851960	98.940025514
2	242593010	242611739	ATG4B	5/13	984	-5.938	0.264950092	98.118331993	97.282128608
21	45711091	45718102	AIRE	9/14	1144	-5.938	0.264979112	97.613446812	97.574821558
19	17370827	17375605	USHBP1	4/13	825	-5.938	0.265008131	98.040878346	98.511694369
6	159414947	159421198	RSPH3	1/8	745	-5.937	0.265037151	97.790089880	98.267174164
X	69902648	70128561	TEX11	14/31	1247	-5.937	0.265066171	98.651888662	98.797944939
20	1544166	1552572	SIRPB1	5/6	2636	-5.937	0.265095191	97.963918034	98.490045654
7	894605	913314	SUN1	12/19	1401	-5.935	0.265124210	98.754937706	98.977257822
8	2830815	2910049	CSMD1	56/70	1160	-5.935	0.265153230	98.788745686	98.894783762
6	168461722	168475939	FRMD1	8/11	779	-5.934	0.265182250	98.035625776	98.194334653
5	39127899	39270759	FYB	10/19	1977	-5.933	0.265211269	99.397434424	99.476803373
9	136278029	136283164	REXO4	2/8	787	-5.933	0.265240289	97.915948428	98.460445534
17	47210574	47247236	B4GALNT2	2/11	1671	-5.933	0.265269309	99.304106988	99.491400295
14	73719481	73727505	PAPLN	11/26	989	-5.932	0.265298329	98.597882953	98.901632418
12	10599243	10607102	KLRC1	7/8	891	-5.932	0.265327348	97.923406498	98.441321535
11	64332796	64340189	SLC22A11	7/10	2288	-5.931	0.265356368	97.944561878	98.475071476
16	2154642	2156547	PKD1	21/46	682	-5.929	0.265385388	97.680743555	97.310567939
17	4918123	4930979	KIF1C	19/23	5194	-5.929	0.265414407	99.256746796	98.909612842
5	1081843	1112150	SLC12A7	8/24	1198	-5.929	0.265443427	98.654355338	98.729400348
9	140964213	141017818	CACNA1B	33/47	3731	-5.928	0.265472447	99.460929583	99.150592641
14	73987741	74025625	HEATR4	3/18	1209	-5.928	0.265501467	98.472546759	98.836773332
20	18371081	18447829	DZANK1	17/21	2058	-5.928	0.265530486	99.375640610	99.381386516
2	25016828	25045245	CENPO	3/8	3928	-5.926	0.265559506	99.369198231	99.557826446
12	113745621	113772835	SLC8B1	13/17	1815	-5.925	0.265588526	99.028564696	99.214842313
19	14157429	14163743	IL27RA	9/14	1419	-5.925	0.265617546	98.115284921	98.323240273
7	141752782	141796131	MGAM	27/48	1780	-5.925	0.265646565	99.396302655	99.402599935
21	34721844	34730546	IFNAR1	9/11	3231	-5.924	0.265675585	97.803351894	98.393642126
16	20357643	20367623	UMOD	4/11	1138	-5.923	0.265704605	97.989455393	97.910637819
17	5082830	5085127	ZNF594	1/1	2298	-5.921	0.265733624	98.290680141	98.657489469
16	27215489	27232180	KDM8	2/8	1426	-5.920	0.265762644	99.114347004	99.348304029
7	2641092	2652753	IQCE	19/22	3424	-5.920	0.265791664	97.571281151	98.150340750
19	48378077	48389654	SULT2A1	4/6	726	-5.919	0.265820684	97.934027717	98.510997895
17	34311484	34329100	CCL14	5/8	1150	-5.919	0.265849703	97.790293018	98.395818606
10	5008234	5020067	AKR1C1	3/9	900	-5.919	0.265878723	98.074773385	98.461722402
X	55030283	55035490	APEX2	6/6	2560	-5.919	0.265907743	98.428378738	98.445964691
1	67306344	67390570	WDR78	8/17	1366	-5.918	0.265936763	99.130046675	99.397579523
19	18747906	18781309	KLHL26	2/3	3063	-5.917	0.265965782	99.428833767	99.402919152
9	101765867	101804327	COL15A1	9/42	1331	-5.917	0.265994802	99.093220644	99.355675039
X	102332646	102337982	NXF3	17/20	851	-5.917	0.266023822	98.402464123	98.867766398
22	38308489	38338829	MICALL1	4/16	4271	-5.916	0.266052841	99.519636487	99.625587504
12	10460677	10468164	KLRD1	2/6	1317	-5.914	0.266081861	97.827119049	98.426956771
17	76187108	76203782	AFMID	3/11	1580	-5.914	0.266110881	98.458849449	98.882073123
2	242432088	242435080	STK25	12/12	2993	-5.914	0.266139901	98.141518753	98.603338661
7	99306869	99332719	CYP3A7	10/13	1055	-5.914	0.266168920	98.750178471	99.127899216
19	15124580	15134081	CCDC105	3/7	989	-5.913	0.266197940	98.385313465	98.683723300
15	49624032	49913128	FAM227B	14/16	1682	-5.912	0.266226960	99.190494763	99.425148262
1	243289851	243328326	CEP170	19/20	1727	-5.912	0.266255980	98.938371390	98.018620217
20	20031235	20036690	CRNKL1	2/15	600	-5.911	0.266284999	97.821140986	98.388331517
22	26880064	26888751	SRRD	2/7	1932	-5.911	0.266314019	99.028100380	99.224186664
4	2948267	2956238	NOP14	10/18	990	-5.911	0.266343039	98.649305906	99.053405581
9	95068100	95077153	NOL8	11/17	1090	-5.910	0.266372058	98.747015321	98.988778653
6	169634999	169654139	THBS2	10/23	1741	-5.910	0.266401078	99.245167926	99.424190611
19	49813759	49814615	SLC6A16	2/12	436	-5.909	0.266430098	97.325600157	97.976570635
13	51915447	51936237	SERPINE3	2/7	1166	-5.909	0.266459118	98.536767412	98.648029038
X	105866012	105921999	CXorf57	3/14	2317	-5.909	0.266488137	99.501992494	99.645262878
X	9693867	9734004	GPR143	8/9	1289	-5.908	0.266517157	98.194653870	97.987511071
19	13870083	13874110	CCDC130	10/11	852	-5.908	0.266546177	97.878512983	98.139255215
2	231157486	231177927	SP140	21/27	1189	-5.908	0.266575196	97.869255690	98.146074850
3	57094468	57109460	SPATA12	2/2	2415	-5.908	0.266604216	98.004864867	98.514422223
22	20129041	20134774	ZDHHC8	10/11	1247	-5.907	0.266633236	98.531892098	98.536216037
14	94844973	94849333	SERPINA1	6/7	832	-5.907	0.266662256	98.366276525	98.840836093
7	150873753	150884242	ASB10	3/6	1143	-5.905	0.266691275	98.675946014	98.584766037
19	58130875	58132180	ZNF134	3/3	656	-5.905	0.266720295	97.958578405	98.474462061
X	48114751	48126879	SSX1	2/8	1306	-5.905	0.266749315	97.816468810	98.383456203
15	25940288	26108355	ATP10A	13/21	2891	-5.904	0.266778335	99.773355946	99.822689478
8	2017612	2071441	MYOM2	9/37	2815	-5.904	0.266807354	99.814563955	99.873067722
5	73178363	73200075	ARHGEF28	24/37	1232	-5.902	0.266836374	98.422371654	97.484947468
10	120905844	120925179	SFXN4	12/14	872	-5.902	0.266865394	98.423242246	98.845769446
8	139149482	139164574	FAM135B	18/20	1786	-5.902	0.266894413	99.460552327	99.611861174
1	57341878	57383894	C8A	5/11	1808	-5.901	0.266923433	99.123836454	99.396157556
6	159403713	159421071	RSPH3	4/8	993	-5.900	0.266952453	98.592630383	98.928388604
3	128618303	128631957	ACAD9	8/18	1578	-5.900	0.266981473	99.147864787	99.346736964
13	113460598	113537347	ATP11A	5/30	4338	-5.900	0.267010492	99.893294470	99.925158128
1	207083635	207095343	FAIM3	4/8	909	-5.900	0.267039512	98.273703602	98.682359373
4	15961865	15964859	FGFBP2	1/2	1170	-5.899	0.267068532	98.158988628	98.633954472
11	126299171	126870655	KIRREL3	14/17	1973	-5.899	0.267097552	99.144469479	98.438216424
17	10210356	10224951	MYH13	34/41	2199	-5.898	0.267126571	99.615749817	99.629476148
19	3730700	3740752	TJP3	6/21	1235	-5.897	0.267155591	98.926038007	99.119425456
13	52532676	52548838	ATP7B	7/21	1615	-5.897	0.267184611	99.330485918	99.481359470
X	107020962	107037912	NCBP2L	2/2	662	-5.896	0.267213630	97.415155029	97.703727177
2	96628280	96657541	ANKRD36C	6/27	906	-5.895	0.267242650	97.668990566	98.072945142
8	133945901	134034357	TG	25/48	2103	-5.895	0.267271670	99.621205526	99.743900924
10	43932573	43978627	ZNF487	2/4	2115	-5.895	0.267300690	97.213584017	96.912968683
5	149747474	149754272	TCOF1	5/26	810	-5.895	0.267329709	98.132000283	98.439057997
9	135527878	135545788	DDX31	6/20	1063	-5.894	0.267358729	98.228490870	98.252780380
15	66198476	66546085	MEGF11	20/23	2907	-5.894	0.267387749	99.467110785	99.085820614
11	126305194	126870356	KIRREL3	12/17	1520	-5.893	0.267416769	98.886339022	98.119289644
18	77208982	77288298	NFATC1	5/10	1973	-5.893	0.267445788	99.009005401	99.166814667
3	108688519	108780859	MORC1	25/28	1675	-5.893	0.267474808	99.383824173	99.552747994
19	45252278	45263301	BCL3	2/9	1572	-5.893	0.267503828	98.588509582	98.387083669
7	100065217	100076902	TSC22D4	3/5	1694	-5.892	0.267532847	98.205681366	97.708805629
7	123190639	123197457	NDUFA5	2/5	6819	-5.891	0.267561867	97.204616922	97.426356643
17	26729334	26733228	SLC46A1	2/6	1185	-5.890	0.267590887	98.493644100	98.076311430
8	145743390	145746950	LRRC14	2/4	1720	-5.890	0.267619907	99.292615176	99.430952207
6	35467925	35480715	TULP1	13/15	1421	-5.889	0.267648926	98.910715592	98.936165891
1	234534297	234596079	TARBP1	25/30	2631	-5.888	0.267677946	99.773675162	99.838824446
19	45204730	45213986	CEACAM16	3/7	1488	-5.887	0.267706966	98.755373002	98.624377962
17	48746879	48769613	ABCC3	18/31	3420	-5.887	0.267735986	99.696511713	99.748805258
19	35749963	35758863	LSR	4/10	1345	-5.886	0.267765005	98.886716279	98.933438037
1	158590251	158618406	SPTA1	43/52	2538	-5.885	0.267794025	99.744945634	99.799154481
4	119948588	119978800	SYNPO2	4/5	2436	-5.883	0.267823045	99.730203614	99.818539658
15	31196075	31197365	FAN1	2/15	792	-5.883	0.267852064	97.948943856	98.473272253
17	77755589	77759460	CBX2	5/5	1943	-5.883	0.267881084	99.027403907	99.143395749
12	130897322	130926524	RIMBP2	14/19	1349	-5.883	0.267910104	99.001141056	99.008221869
1	196748474	196759253	CFHR3	3/6	455	-5.882	0.267939124	97.234042924	97.565361127
9	140954187	141019076	CACNA1B	32/47	4996	-5.882	0.267968143	99.464934305	99.155729132
20	35437133	35444520	SOGA1	7/15	1276	-5.881	0.267997163	98.782129189	98.263604737
10	49393687	49447706	FRMPD2	17/29	1550	-5.881	0.268026183	99.304513264	99.521000414
14	104484521	104519004	TDRD9	24/36	2324	-5.880	0.268055202	98.731112512	98.774816218
17	30362656	30380523	LRRC37B	8/12	905	-5.880	0.268084222	98.243668186	98.716950886
8	139839022	139926236	COL22A1	5/65	1300	-5.880	0.268113242	98.048771711	97.385293732
17	6663022	6676491	XAF1	4/7	704	-5.880	0.268142262	98.090850313	98.618138721
7	99447294	99463624	CYP3A43	8/13	875	-5.879	0.268171281	98.441437614	98.882595478
12	25276218	25348078	CASC1	9/16	1080	-5.879	0.268200301	98.756678890	99.118641923
6	55942364	56112544	COL21A1	17/30	2235	-5.879	0.268229321	99.217541147	98.787033522
19	40513304	40520554	ZNF546	6/7	1085	-5.879	0.268258341	98.787555877	99.139594165
6	25851104	25874471	SLC17A3	6/13	830	-5.877	0.268287360	98.179476554	98.647564723
12	64017903	64062357	DPY19L2	7/22	1061	-5.877	0.268316380	98.436417202	98.720752470
10	17107636	17164809	CUBN	21/67	2449	-5.876	0.268345400	99.732902448	99.819265151
9	139101100	139137687	QSOX2	11/12	1620	-5.876	0.268374419	99.152072647	99.340584782
1	173494058	173551145	SLC9C2	19/28	1745	-5.875	0.268403439	99.426192972	99.570595125
15	28451476	28567298	HERC2	42/93	7275	-5.875	0.268432459	99.986883084	99.987231321
19	41026049	41074166	SPTBN4	17/36	3305	-5.875	0.268461479	99.615401581	99.379181017
3	128616547	128631803	ACAD9	7/18	1605	-5.875	0.268490498	99.310056031	99.472305315
17	48450580	48458447	EME1	2/9	1990	-5.875	0.268519518	99.495143839	99.648397008
16	67563736	67580540	FAM65A	2/22	3905	-5.874	0.268548538	99.910648266	99.921646742
2	227924955	228028828	COL4A4	26/48	2294	-5.874	0.268577558	99.606405466	99.657364104
3	130345380	130368381	COL6A6	25/36	787	-5.874	0.268606577	98.003646038	97.874624340
12	21032564	21069635	SLCO1B3	12/16	1239	-5.873	0.268635597	98.368888301	98.834132537
19	54780768	54782886	LILRB2	9/14	645	-5.872	0.268664617	97.733733573	98.224515167
16	82104731	82132139	HSD17B2	4/5	602	-5.872	0.268693636	97.708341314	98.323733608
3	49753906	49757943	RNF123	36/39	4038	-5.871	0.268722656	99.412466642	99.557536249
X	155235132	155239892	IL9R	7/9	619	-5.871	0.268751676	97.630829628	97.957852912
9	133911718	133951228	LAMC3	5/28	2548	-5.871	0.268780696	99.713952568	99.770163776
X	44094684	44202918	EFHC2	8/15	1382	-5.871	0.268809715	98.578787974	98.365405934
19	15579544	15586725	PGLYRP2	4/5	909	-5.870	0.268838735	98.272252616	98.197642902
7	158715237	158738379	WDR60	17/25	1029	-5.870	0.268867755	98.509082594	98.593355876
14	75070400	75079034	LTBP2	1/36	891	-5.869	0.268896775	97.245824932	96.695872118
17	67150466	67170804	ABCA10	31/40	712	-5.869	0.268925794	98.088180498	98.570401273
19	4254481	4269087	CCDC94	5/8	971	-5.868	0.268954814	97.572761157	97.710953089
22	31998758	32009606	SFI1	18/33	980	-5.868	0.268983834	98.462825152	98.593268817
6	31116501	31125358	CCHCR1	8/18	1356	-5.866	0.269012853	99.046498886	99.121311738
21	42843905	42879992	TMPRSS2	9/14	1084	-5.866	0.269041873	98.583634268	98.937123542
11	49055921	49059579	TRIM49B	7/7	682	-5.865	0.269070893	97.727465313	98.228897146
X	100531501	100548045	TAF7L	9/13	986	-5.865	0.269099913	98.636392128	99.026359197
1	214816655	214819131	CENPF	13/20	1246	-5.864	0.269128932	99.002592042	99.292150861
1	9006023	9034503	CA6	2/8	872	-5.863	0.269157952	98.245177212	98.748524347
5	176013841	176022975	CDHR2	22/32	1393	-5.863	0.269186972	98.863181282	99.183733167
19	11548943	11561783	PRKCSH	6/18	1592	-5.863	0.269215991	98.892462184	98.989881402
1	169691781	169699674	SELE	13/14	3114	-5.862	0.269245011	99.005755192	99.306689743
2	109988131	110259248	SH3RF3	4/10	1718	-5.862	0.269274031	99.035355312	98.992928473
2	103040863	103069025	IL18RAP	6/12	1624	-5.861	0.269303051	99.052970285	99.338292224
18	21402327	21441661	LAMA3	21/75	2074	-5.861	0.269332070	99.548743272	99.631942824
1	12251141	12262135	TNFRSF1B	4/10	713	-5.860	0.269361090	98.074018872	98.521241859
4	2986334	3042474	GRK4	3/16	1727	-5.859	0.269390110	99.374595900	99.555795065
14	73973259	73989531	HEATR4	9/18	1580	-5.859	0.269419130	99.328367478	99.537454599
16	16326351	16388668	NOMO3	10/31	4384	-5.858	0.269448149	98.412040632	98.119318663
16	31384696	31394318	ITGAX	21/30	2100	-5.858	0.269477169	98.656415739	98.982104116
16	3652307	3661599	SLX4	3/15	1406	-5.858	0.269506189	98.327796370	98.802442997
X	8507783	8700227	KAL1	9/14	1530	-5.857	0.269535208	98.940983165	99.038692580
15	28090197	28344504	OCA2	22/24	2518	-5.855	0.269564228	99.707452149	99.786675999
X	151820239	151821770	GABRQ	9/9	775	-5.855	0.269593248	98.243058772	98.732969774
4	185631295	185655287	CENPU	7/13	806	-5.854	0.269622268	98.106956260	98.583692307
2	113060923	113093356	ZC3H6	4/12	6540	-5.854	0.269651287	99.852492736	99.805712939
4	8453707	8470047	TRMT44	5/11	932	-5.853	0.269680307	98.246686238	98.747943952
19	498824	505347	MADCAM1	4/5	868	-5.853	0.269709327	97.213961274	97.529724905
10	124391387	124402649	DMBT1	48/53	1008	-5.853	0.269738347	98.640948225	98.959671868
11	1272972	1275578	MUC5B	32/49	616	-5.853	0.269767366	97.805151117	98.232640691
19	1062292	1065568	ABCA7	43/47	899	-5.853	0.269796386	97.438515908	97.424934677
19	11534691	11545925	CCDC151	7/13	1066	-5.853	0.269825406	98.656357699	98.932306267
X	48047163	48056199	SSX5	7/9	654	-5.852	0.269854425	97.891658918	98.471531069
16	82101986	82132139	HSD17B2	3/5	789	-5.852	0.269883445	98.173556530	98.680327993
19	48198708	48205147	GLTSCR1	11/15	1001	-5.852	0.269912465	97.364892865	95.972816643
2	219884425	219892943	CCDC108	19/35	1454	-5.852	0.269941485	99.154887560	99.253554626
6	25969636	25985481	TRIM38	5/8	2474	-5.852	0.269970504	98.586884477	98.983090786
18	67534644	67624232	CD226	5/7	1108	-5.851	0.269999524	98.429017172	98.885758628
17	15517313	15554946	RP11-385D13.1	8/17	1666	-5.851	0.270028544	99.177900202	99.411770168
7	4826055	4831104	AP5Z1	11/17	1213	-5.851	0.270057564	98.211398252	98.106811162
1	109358902	109377576	AKNAD1	15/16	772	-5.851	0.270086583	98.229477540	98.705604173
15	89383415	89395192	ACAN	5/18	1575	-5.850	0.270115603	99.106859915	98.942898467
1	2416033	2433980	PLCH2	6/22	2316	-5.849	0.270144623	99.277931195	99.081612754
21	34160959	34169248	C21orf49	4/4	8290	-5.849	0.270173642	98.357251391	98.746347868
3	130312078	130368160	COL6A6	17/36	1052	-5.849	0.270202662	98.397762927	98.243290930
18	6993742	7013874	LAMA1	34/63	1616	-5.849	0.270231682	99.334084364	99.494360307
X	36103638	36163187	CHDC2	6/11	1153	-5.848	0.270260702	98.508357100	98.807753606
19	24102294	24115544	ZNF726	3/4	506	-5.848	0.270289721	97.355142237	97.590318091
2	85884442	85895864	SFTPB	11/12	3676	-5.847	0.270318741	98.746318848	98.928069387
8	2033521	2093380	MYOM2	15/37	3254	-5.847	0.270347761	99.816943573	99.875070083
6	168464422	168479839	FRMD1	5/11	733	-5.847	0.270376781	98.052979571	98.453625899
9	18753504	18910948	ADAMTSL1	17/29	5490	-5.847	0.270405800	99.778811654	99.658611952
22	23956400	23974508	C22orf43	8/12	849	-5.846	0.270434820	97.811013102	98.342973686
20	44181896	44207965	WFDC8	4/7	548	-5.845	0.270463840	97.617219376	98.263082382
9	135526496	135545788	DDX31	7/20	1115	-5.845	0.270492859	98.337343859	98.364012987
11	819802	825274	PNPLA2	3/10	1852	-5.845	0.270521879	98.587000556	98.479598553
1	12853536	12854482	PRAMEF1	3/4	548	-5.844	0.270550899	97.680888654	98.276634594
3	109023514	109035364	DPPA2	6/9	915	-5.844	0.270579919	98.040704227	98.590453903
12	80735903	80772870	OTOGL	44/58	2894	-5.843	0.270608938	99.346156570	99.027926262
10	96707693	96749127	CYP2C9	5/9	1182	-5.842	0.270637958	98.475855008	98.915387767
21	42818049	42831141	MX1	16/19	1196	-5.842	0.270666978	98.272049477	98.751397300
1	55446464	55457966	TMEM61	2/3	1100	-5.841	0.270695997	98.063310593	98.490887226
11	6962879	6978142	ZNF215	5/7	1460	-5.840	0.270725017	98.848265143	99.176159019
6	123714818	123957942	TRDN	12/41	1090	-5.839	0.270754037	98.031330856	96.694653290
12	49428708	49433535	KMT2D	34/54	2229	-5.839	0.270783057	99.391195183	99.017276023
X	134986707	134989608	SAGE1	5/20	728	-5.839	0.270812076	98.146045830	98.664512242
3	130368404	130396999	COL6A6	33/36	3824	-5.838	0.270841096	98.642834507	98.629079158
22	18220991	18256782	BID	4/6	837	-5.837	0.270870116	97.694789102	98.248601539
16	12021517	12035902	RP11-166B2.1	5/8	914	-5.837	0.270899136	97.582366686	97.907619767
15	70952554	71055932	UACA	17/19	4318	-5.836	0.270928155	99.935198953	99.952871966
1	57347302	57383894	C8A	6/11	1618	-5.836	0.270957175	98.901835556	99.237825935
1	62208148	62629592	INADL	2/43	8548	-5.836	0.270986195	99.975246174	99.981253257
17	76437269	76472675	DNAH17	71/81	3429	-5.835	0.271015214	99.862243364	99.844309174
13	20039702	20077419	TPTE2	7/20	567	-5.835	0.271044234	97.736287309	98.321092813
12	8276553	8291203	CLEC4A	2/6	961	-5.834	0.271073254	98.064935698	98.606124555
9	78682946	78943048	PCSK5	7/37	3701	-5.834	0.271102274	99.898692139	99.879103824
4	164069572	164088073	NAF1	2/8	751	-5.834	0.271131293	97.661793674	97.824362175
7	99258261	99277619	CYP3A5	9/13	996	-5.833	0.271160313	98.576611494	98.994234361
1	89519126	89524701	GBP1	10/11	1244	-5.833	0.271189333	99.004797541	99.303352475
19	7569282	7573336	C19orf45	5/9	777	-5.833	0.271218353	98.243203871	98.721942279
22	45810253	45828293	RIBC2	3/7	1026	-5.833	0.271247372	98.573129127	98.824323869
3	38348028	38355279	SLC22A14	2/10	721	-5.832	0.271276392	98.065719231	98.476696580
19	56561953	56573179	NLRP5	13/15	765	-5.831	0.271305412	97.610835037	98.189285221
11	1096566	1099228	MUC2	35/49	621	-5.831	0.271334431	97.689536532	97.933360264
5	171548	183064	PLEKHG4B	15/18	1476	-5.831	0.271363451	98.371761254	98.663902828
15	30896328	30906589	GOLGA8H	2/19	1743	-5.831	0.271392471	97.152700634	97.082240741
7	99910783	99918991	SPDYE3	6/11	1396	-5.830	0.271421491	97.479085484	97.636488474
5	39130699	39270759	FYB	9/19	1958	-5.830	0.271450510	99.386929284	99.475584544
4	114267175	114276396	ANK2	36/46	2258	-5.830	0.271479530	99.676575162	99.779711265
4	88898237	88904449	SPP1	4/7	1270	-5.829	0.271508550	98.520197148	98.938052173
19	48588368	48614074	PLA2G4C	8/17	1133	-5.829	0.271537570	98.305828438	98.792315112
1	89848434	89851264	GBP6	9/11	778	-5.829	0.271566589	97.818326073	98.412853185
19	55854215	55858674	SUV420H2	5/9	870	-5.829	0.271595609	97.539504552	97.093500394
19	42083910	42092916	CEACAM21	3/7	565	-5.828	0.271624629	97.448759871	97.871258052
7	157931206	158380371	PTPRN2	6/23	928	-5.828	0.271653648	97.997406797	98.314215138
10	17083194	17146601	CUBN	26/67	2637	-5.828	0.271682668	99.778898713	99.851419007
12	80730774	80771696	OTOGL	42/58	2098	-5.827	0.271711688	99.498423068	99.279208063
2	3727569	3750261	ALLC	6/12	1009	-5.827	0.271740708	98.493208804	98.732244281
7	141760170	141806527	MGAM	35/48	2306	-5.826	0.271769727	99.199316760	99.247315385
16	19727777	19868149	IQCK	2/10	1852	-5.826	0.271798747	98.551683550	98.819941891
6	31833886	31846778	SLC44A4	13/21	1285	-5.825	0.271827767	98.967565233	99.050039293
X	151819040	151821700	GABRQ	8/9	960	-5.825	0.271856786	98.598637466	99.009469717
2	227927311	228028829	COL4A4	25/48	2224	-5.825	0.271885806	99.575383380	99.631391449
19	7754314	7764647	FCER2	10/11	741	-5.823	0.271914826	98.045985817	98.342828587
2	231258149	231268447	SP140L	14/19	1458	-5.823	0.271943846	97.676535695	97.810142510
5	149210437	149216369	PPARGC1B	5/12	1783	-5.823	0.271972865	99.380254747	99.370330001
9	133952710	133968043	LAMC3	23/28	1838	-5.822	0.272001885	98.672173450	98.863471479
7	99647396	99662659	ZSCAN21	2/4	2009	-5.822	0.272030905	99.459913893	99.613109022
12	124364333	124399023	DNAH10	50/78	1893	-5.822	0.272059925	99.324681973	99.262986037
8	143413180	143484543	TSNARE1	4/14	880	-5.821	0.272088944	98.141141497	98.335312479
5	55195959	55213165	IL31RA	9/15	1452	-5.821	0.272117964	99.048327129	99.333997305
3	3134026	3152058	IL5RA	8/12	1459	-5.820	0.272146984	98.468483998	98.913414426
11	66555732	66610987	C11orf80	6/17	1704	-5.820	0.272176003	98.792431191	98.795768460
15	49627688	49913128	FAM227B	13/16	1594	-5.820	0.272205023	99.101694404	99.358751130
X	1743286	1761974	ASMT	4/9	827	-5.820	0.272234043	98.142099148	98.667820491
X	101093374	101112549	NXF5	10/16	1115	-5.819	0.272263063	98.149847414	98.540278798
9	136262418	136269110	C9orf96	11/18	683	-5.819	0.272292082	97.878716121	98.120363373
4	89689202	89978323	FAM13A	11/24	1686	-5.819	0.272321102	99.280339833	99.487395573
4	1733025	1746898	TACC3	7/16	1098	-5.818	0.272350122	98.337982293	98.563726736
19	47768177	47775210	CCDC9	8/12	1183	-5.817	0.272379142	98.374082832	98.511897507
8	24773223	24775940	NEFM	3/3	1388	-5.816	0.272408161	98.641934896	98.673885614
16	70505254	70509552	FUK	14/24	1191	-5.816	0.272437181	98.024743379	97.251251621
1	47395979	47407137	CYP4A11	11/12	1411	-5.816	0.272466201	99.180192761	99.425902775
X	118250600	118284542	KIAA1210	3/14	512	-5.815	0.272495220	97.432160588	97.754482677
22	45182485	45258664	ARHGAP8	6/15	1424	-5.815	0.272524240	99.044293387	99.322563533
6	36260897	36275457	PNPLA1	4/8	1071	-5.815	0.272553260	98.767590306	99.124329789
22	26565685	26776339	SEZ6L	2/17	3120	-5.814	0.272582280	99.849068409	99.889376807
7	107704418	107743598	LAMB4	21/34	1791	-5.813	0.272611299	99.462409589	99.613080003
4	87701622	87735926	PTPN13	37/48	1734	-5.813	0.272640319	99.162926024	99.065303668
13	113793783	113803843	F10	5/8	1115	-5.812	0.272669339	98.833929398	99.177145689
3	123386027	123603149	MYLK	20/34	3962	-5.812	0.272698359	99.902087447	99.921153406
2	242007349	242026854	SNED1	23/32	997	-5.812	0.272727378	97.932489672	97.521309184
1	173470233	173523950	SLC9C2	27/28	2174	-5.811	0.272756398	99.635628329	99.726111833
10	124395691	124402968	DMBT1	51/53	954	-5.810	0.272785418	98.519239497	98.826819566
1	158813197	158815748	MNDA	4/7	551	-5.810	0.272814437	97.705120124	98.328173626
14	106307554	106312010	IGHD	3/7	487	-5.810	0.272843457	97.064248511	97.481726279
1	25718624	25747336	RHCE	3/10	557	-5.810	0.272872477	97.512690326	97.758516419
20	61290118	61303600	SLCO4A1	4/12	1648	-5.809	0.272901497	99.188173185	99.380312786
1	40919940	40929390	ZFP69B	4/6	1545	-5.808	0.272930516	99.220065863	99.433447903
19	38951210	38976699	RYR1	21/106	2863	-5.808	0.272959536	99.717551014	99.675936728
2	11733245	11758813	GREB1	12/33	2135	-5.807	0.272988556	99.589893242	99.604954480
1	235311750	235324772	RBM34	5/11	906	-5.807	0.273017576	98.332497565	98.674407969
10	17113966	17171830	CUBN	17/67	2389	-5.807	0.273046595	99.712414522	99.804407052
10	88912590	88951220	FAM35A	4/9	1816	-5.805	0.273075615	98.628208566	98.956392639
10	29760161	29812596	SVIL	32/40	2611	-5.804	0.273104635	99.772369275	99.843989957
17	56663437	56682401	TEX14	17/33	1529	-5.804	0.273133654	99.284953969	99.499496798
19	1905376	1913444	ADAT3	2/2	1620	-5.803	0.273162674	97.271652488	96.695233684
8	17824673	17872313	PCM1	22/39	2415	-5.803	0.273191694	99.560380182	99.240437710
1	60456490	60539442	C1orf87	11/12	1615	-5.803	0.273220714	99.290467717	99.508347814
17	79970156	79975280	ASPSCR1	13/17	682	-5.803	0.273249733	97.795081273	98.116910026
14	91642397	91691696	C14orf159	11/17	1666	-5.802	0.273278753	98.943043566	99.257675427
3	45978033	46037307	FYCO1	14/18	4167	-5.802	0.273307773	99.933864046	99.953162163
17	7743221	7757034	KDM6B	4/22	5655	-5.801	0.273336792	99.947329199	99.931049133
1	152881020	152883462	IVL	2/2	1255	-5.801	0.273365812	97.720790776	98.269960057
14	68029602	68056329	PLEKHH1	8/29	5241	-5.800	0.273394832	99.792654063	99.671380631
